ModelID,Drug_CTD_Broad,Drug_Repurposing_Broad,Drug_GDSC_Sanger,Drug_OncRef_Broad,RNAi_Achilles_Broad,RNAi_Marcotte,RNAi_Drive_Novartis,Proteomics_Olink,Proteomics_RPPA_CCLE,Proteomics_MS_CCLE,Sequencing_RNA_Broad,Sequencing_WGS_Broad,CRISPR_Score_Sanger,CRISPR_Achilles_Broad,Methylation_Sanger,Methylation_CCLE,Uncategorized_miRNA_CCLE,Sequencing_ATACSeq_Broad,Proteomics_MS_Sanger,CRISPR_ParalogsScreens,Sequencing_WES_Broad,Sequencing_WES_Sanger,Sequencing_Long_Reads
ACH-000964,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False
ACH-000965,False,True,True,True,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,False
ACH-000967,False,True,False,True,True,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False
ACH-000968,False,True,True,True,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False
ACH-000970,False,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False
ACH-000971,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
ACH-000972,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False
ACH-000973,False,True,True,True,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False
ACH-000974,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True
ACH-000976,False,True,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,False,False,False,False
ACH-000977,False,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,True,False,False,False,False
ACH-000979,False,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False
ACH-000981,False,True,True,True,True,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False
ACH-000982,False,True,False,True,True,False,True,False,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False
ACH-000983,False,True,True,True,False,False,False,False,True,False,True,False,False,True,True,True,True,False,True,False,False,False,True
ACH-000984,False,True,False,True,True,False,True,False,True,True,True,False,False,True,False,True,True,True,False,False,False,False,True
ACH-000987,False,True,True,True,True,False,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False
ACH-000988,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,False,False,False,False
ACH-000990,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False
ACH-000991,False,True,True,True,True,False,True,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False
ACH-000992,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
ACH-000993,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False
ACH-000994,False,True,False,True,True,False,False,False,True,True,True,False,False,True,False,True,True,True,False,False,False,False,False
ACH-000996,False,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False
ACH-000997,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
ACH-000998,False,True,True,True,True,False,True,False,True,False,True,False,False,False,True,True,True,False,True,False,False,False,False
ACH-001007,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ACH-001008,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ACH-001009,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ACH-001010,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
ACH-001016,False,True,True,True,False,False,False,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False
ACH-001020,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
ACH-001022,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
ACH-001024,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
ACH-001028,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
ACH-001029,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
ACH-001033,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
ACH-001038,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
ACH-001050,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
ACH-001059,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
ACH-001075,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True
ACH-001096,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
ACH-001099,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
ACH-001106,False,True,True,True,False,False,False,False,True,False,True,True,False,False,True,True,True,False,True,False,False,False,False
ACH-001111,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
ACH-001113,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
ACH-001128,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False
ACH-001129,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False
ACH-001145,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
ACH-001148,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
ACH-001163,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
ACH-001164,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False
ACH-001184,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
ACH-001190,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False
ACH-001192,False,True,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False
ACH-001193,False,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False
ACH-001196,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
ACH-001200,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
ACH-001205,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ACH-001210,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
ACH-001211,False,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
ACH-001212,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ACH-001232,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
ACH-001239,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False
ACH-001283,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
ACH-001289,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
ACH-001293,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ACH-001300,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
ACH-001301,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
